location,Basel,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653,363.653
variable,Temperature,Relative Humidity,Cloud Cover Total,Sunshine Duration,Shortwave Radiation
unit,°C,%,%,min,W/m²
level,2 m elevation corrected,2 m,sfc,sfc,sfc
resolution,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Relative Humidity [2 m],Basel Cloud Cover Total,Basel Sunshine Duration,Basel Shortwave Radiation
20221202T1700,4.2702456,93.95718,95.0,0.0,5.0
20221202T1800,3.5902452,97.254326,84.0,0.0,0.0
20221202T1900,3.3602452,97.73206,86.0,0.0,0.0
20221202T2000,2.7302456,98.13083,78.0,0.0,0.0
20221202T2100,2.0602455,98.25019,27.0,0.0,0.0
20221202T2200,1.8102454,98.24206,26.0,0.0,0.0
20221202T2300,1.8602453,96.416565,47.0,0.0,0.0
20221203T0000,1.9002454,95.86251,34.0,0.0,0.0
20221203T0100,1.7402455,95.576965,37.0,0.0,0.0
20221203T0200,1.5302454,95.21943,32.0,0.0,0.0
20221203T0300,1.4702454,94.18372,31.0,0.0,0.0
20221203T0400,1.5202454,93.98181,32.0,0.0,0.0
20221203T0500,1.9902455,93.40202,35.0,0.0,0.0
20221203T0600,1.6402454,92.63325,39.0,0.0,0.0
20221203T0700,1.8802454,92.24882,49.0,0.0,0.0
20221203T0800,1.9402454,92.45472,53.0,0.83599293,0.0
20221203T0900,2.0802455,91.199585,58.0,22.978725,21.0
20221203T1000,2.1702454,90.02297,57.0,23.617023,65.0
20221203T1100,2.2402453,90.619865,100.0,0.0,113.0
20221203T1200,2.5402455,90.05819,100.0,0.0,151.0
20221203T1300,2.7502456,89.75283,91.0,1.9148934,134.0
20221203T1400,3.2202454,86.9273,60.0,21.702127,148.0
20221203T1500,3.4702454,86.70549,47.0,30.0,126.0
20221203T1600,3.3402452,88.14222,36.0,37.02128,71.0
20221203T1700,2.8202453,91.32925,27.300001,29.329077,8.0
20221203T1800,2.1902454,92.80957,28.500002,0.0,0.0
20221203T1900,2.1002455,92.5342,27.300001,0.0,0.0
20221203T2000,2.0302453,92.79758,47.0,0.0,0.0
20221203T2100,1.8402454,92.71591,79.0,0.0,0.0
20221203T2200,1.5902454,92.83185,88.0,0.0,0.0
20221203T2300,1.4202454,90.942154,71.0,0.0,0.0
20221204T0000,1.4002454,90.5425,89.0,0.0,0.0
20221204T0100,1.5102453,90.354546,93.0,0.0,0.0
20221204T0200,1.4002454,90.87393,27.0,0.0,0.0
20221204T0300,0.9202454,91.36459,27.900002,0.0,0.0
20221204T0400,0.8002454,91.220055,29.400002,0.0,0.0
20221204T0500,1.6002454,87.75873,29.7,0.0,0.0
20221204T0600,1.5502454,88.268745,30.000002,0.0,0.0
20221204T0700,1.7502455,87.455185,30.000002,0.0,0.0
20221204T0800,1.8302454,87.33655,80.0,0.11418438,0.0
20221204T0900,1.8402454,86.25788,94.0,0.0,16.0
20221204T1000,1.9302454,87.92422,96.0,0.0,54.0
20221204T1100,2.4902453,86.96831,88.0,3.8297868,81.0
20221204T1200,2.6502452,86.98702,98.0,0.0,88.0
20221204T1300,2.8802452,87.39321,94.0,0.0,78.0
20221204T1400,3.1002455,86.599174,95.0,0.0,73.0
20221204T1500,3.0002456,89.453354,76.0,11.489361,33.0
20221204T1600,2.8502455,90.15256,63.0,19.787235,22.0
20221204T1700,2.5402455,92.701645,44.0,21.799646,3.0
20221204T1800,2.5002456,93.640205,42.0,0.0,0.0
20221204T1900,2.4302454,94.44965,43.0,0.0,0.0
20221204T2000,2.4002454,96.09539,37.0,0.0,0.0
20221204T2100,2.4302454,95.68269,46.0,0.0,0.0
20221204T2200,2.4702454,95.61594,37.0,0.0,0.0
20221204T2300,2.3302455,93.02159,73.0,0.0,0.0
20221205T0000,2.1602454,94.22833,89.0,0.0,0.0
20221205T0100,2.1102452,93.47813,87.0,0.0,0.0
20221205T0200,2.0202456,93.47184,92.0,0.0,0.0
20221205T0300,2.3802454,93.36191,92.0,0.0,0.0
20221205T0400,2.9002452,93.46534,98.0,0.0,0.0
20221205T0500,2.9502454,94.41367,84.0,0.0,0.0
20221205T0600,3.1202455,93.68188,68.0,0.0,0.0
20221205T0700,3.2802453,93.29035,53.0,0.0,0.0
20221205T0800,3.9402456,91.88136,58.0,0.0,0.0
20221205T0900,3.9902453,92.411606,71.0,14.5748205,19.0
20221205T1000,4.770245,91.36058,69.0,15.957448,76.0
20221205T1100,4.920245,91.1139,60.0,21.702127,110.0
20221205T1200,5.1602454,88.64782,61.0,21.063831,147.0
20221205T1300,5.9102454,83.59744,73.0,13.404254,175.0
20221205T1400,6.210245,80.54618,81.0,8.297872,151.0
20221205T1500,6.150245,80.42224,62.0,20.425533,133.0
20221205T1600,5.650245,86.40189,32.0,39.57447,70.0
20221205T1700,4.6802454,88.283806,17.0,33.28475,8.0
20221205T1800,2.6902456,93.450874,6.0,0.0,0.0
20221205T1900,1.8602453,95.03159,4.0,0.0,0.0
20221205T2000,0.8502454,95.66752,9.0,0.0,0.0
20221205T2100,0.7402454,95.03455,14.0,0.0,0.0
20221205T2200,0.1802454,95.770744,8.0,0.0,0.0
20221205T2300,1.0402454,93.74393,52.0,0.0,0.0
20221206T0000,0.8202454,94.14076,61.0,0.0,0.0
20221206T0100,0.5502454,94.953575,55.0,0.0,0.0
20221206T0200,0.3002454,94.79908,52.0,0.0,0.0
20221206T0300,-0.27975458,95.18251,85.0,0.0,0.0
20221206T0400,-0.4597546,95.80568,93.0,0.0,0.0
20221206T0500,-0.08975458,95.967224,96.0,0.0,0.0
20221206T0600,0.4502454,95.50547,96.0,0.0,0.0
20221206T0700,0.4602454,95.436134,99.0,0.0,0.0
20221206T0800,0.3802454,96.20345,98.0,0.0,0.0
20221206T0900,1.0502454,94.84538,97.0,0.0,13.0
20221206T1000,1.9202454,92.45317,81.0,8.297872,70.0
20221206T1100,2.2602453,93.01648,81.0,8.297872,128.0
20221206T1200,3.2602453,89.86651,70.0,15.319151,193.0
20221206T1300,3.9402456,86.760345,59.0,22.340425,237.0
20221206T1400,4.4102454,83.93449,65.0,18.510641,246.0
20221206T1500,4.4602456,83.57982,78.0,10.212765,144.0
20221206T1600,4.150245,86.90938,79.0,9.574467,70.0
20221206T1700,2.5302453,94.52389,81.0,5.5757084,7.0
20221206T1800,2.3802454,94.58293,76.0,0.0,0.0
20221206T1900,2.6202455,93.64832,81.0,0.0,0.0
20221206T2000,2.3302455,93.967384,82.0,0.0,0.0
20221206T2100,2.5202456,94.4552,92.0,0.0,0.0
20221206T2200,2.4502454,94.382805,85.0,0.0,0.0
20221206T2300,2.6102452,94.3248,92.0,0.0,0.0
20221207T0000,2.9802456,94.89102,87.0,0.0,0.0
20221207T0100,2.9502454,95.025566,94.0,0.0,0.0
20221207T0200,3.1402454,95.787766,90.0,0.0,0.0
20221207T0300,3.1802454,95.17471,88.0,0.0,0.0
20221207T0400,3.2902455,93.55896,86.0,0.0,0.0
20221207T0500,2.9402456,94.27754,87.0,0.0,0.0
20221207T0600,3.2402453,93.55559,86.0,0.0,0.0
20221207T0700,2.8002453,93.99802,85.0,0.0,0.0
20221207T0800,2.8202453,94.33787,74.0,0.0,0.0
20221207T0900,2.5502453,95.07123,79.0,9.156915,22.0
20221207T1000,3.2902455,90.58379,74.0,12.765956,100.0
20221207T1100,3.5902452,93.17834,74.0,12.765956,140.0
20221207T1200,4.3702455,86.74785,75.0,12.127658,211.0
20221207T1300,4.7202454,82.008766,78.0,10.212765,219.0
20221207T1400,4.9302454,79.54059,94.0,0.0,179.0
20221207T1500,4.900245,79.07818,80.0,8.93617,110.0
20221207T1600,4.360245,83.32575,80.0,8.93617,71.0
20221207T1700,3.7902455,86.68045,80.0,5.9872336,7.0
20221207T1800,3.0502453,87.85641,71.0,0.0,0.0
20221207T1900,2.6802454,88.96943,70.0,0.0,0.0
20221207T2000,1.9802454,90.530235,65.0,0.0,0.0
20221207T2100,1.8202454,89.2704,74.0,0.0,0.0
20221207T2200,1.6202455,88.34101,67.0,0.0,0.0
20221207T2300,0.9602454,87.81506,66.0,0.0,0.0
20221208T0000,0.8502454,90.02685,64.0,0.0,0.0
20221208T0100,0.7302454,92.29116,60.0,0.0,0.0
20221208T0200,0.6602454,92.82866,63.0,0.0,0.0
20221208T0300,0.7602454,91.619095,56.0,0.0,0.0
20221208T0400,0.5302454,91.464615,51.0,0.0,0.0
20221208T0500,0.3802454,93.14861,64.0,0.0,0.0
20221208T0600,0.3302454,92.59854,59.0,0.0,0.0
20221208T0700,0.47024542,91.39207,57.0,0.0,0.0
20221208T0800,0.6802454,90.67465,51.0,0.0,0.0
20221208T0900,0.23024541,91.978905,28.0,39.5766,22.0
20221208T1000,0.8302454,91.625114,32.0,39.57447,105.0
20221208T1100,1.8502454,85.75511,26.0,43.404255,213.0
20221208T1200,2.3602452,82.01405,41.0,33.82979,257.0
20221208T1300,3.0102453,78.01262,60.0,21.702127,259.0
20221208T1400,3.5002456,73.866234,66.0,17.872341,208.0
20221208T1500,3.5102453,72.788864,51.0,27.446808,141.0
20221208T1600,3.0502453,71.83822,38.0,35.744682,82.0
20221208T1700,3.2302456,74.13929,24.0,29.849293,9.0
20221208T1800,1.7002454,80.59393,24.0,0.0,0.0
20221208T1900,-0.1897546,86.258804,26.0,0.0,0.0
20221208T2000,-1.4397546,90.946434,22.0,0.0,0.0
20221208T2100,-1.9497546,92.20359,23.0,0.0,0.0
20221208T2200,-1.6597546,92.504974,19.0,0.0,0.0
20221208T2300,-0.87975454,90.93152,51.0,0.0,0.0
20221209T0000,-1.0797546,92.003365,63.0,0.0,0.0
20221209T0100,-1.0797546,91.93486,74.0,0.0,0.0
20221209T0200,-1.1897546,93.86232,70.0,0.0,0.0
20221209T0300,-1.4197546,95.39562,66.0,0.0,0.0
20221209T0400,-1.0697546,94.64107,69.0,0.0,0.0
20221209T0500,-1.0597546,95.2759,91.0,0.0,0.0
20221209T0600,-1.0397546,96.27094,94.0,0.0,0.0
20221209T0700,-0.77975464,96.42714,92.0,0.0,0.0
20221209T0800,-0.74975455,97.14343,84.0,0.0,0.0
20221209T0900,-0.27975458,95.32291,78.0,9.421276,12.0
20221209T1000,-0.07975459,94.705414,92.0,1.2765956,55.0
20221209T1100,0.41024542,92.40087,95.0,0.0,111.0
20221209T1200,0.7802454,91.486465,100.0,0.0,172.0
20221209T1300,1.1002455,90.3819,100.0,0.0,162.0
20221209T1400,1.2402453,89.53854,99.0,0.0,128.0
20221209T1500,0.9402454,91.836174,97.0,0.0,56.0
20221209T1600,0.7502454,93.51806,97.0,0.0,40.0
20221209T1700,0.4002454,94.52765,95.0,0.0,4.0
20221209T1800,0.2502454,95.21428,91.0,0.0,0.0
20221209T1900,0.4302454,94.94626,94.0,0.0,0.0
20221209T2000,0.22024539,95.212494,97.0,0.0,0.0
20221209T2100,0.19024539,95.56074,93.0,0.0,0.0
20221209T2200,0.060245395,95.9753,89.0,0.0,0.0
20221209T2300,0.1202454,97.18247,80.0,0.0,0.0
20221210T0000,0.040245414,97.03652,69.0,0.0,0.0
20221210T0100,0.3702454,97.83491,81.0,0.0,0.0
20221210T0200,0.7402454,98.27742,72.0,0.0,0.0
20221210T0300,0.8002454,98.13654,71.0,0.0,0.0
20221210T0400,0.7902454,98.13619,79.0,0.0,0.0
20221210T0500,0.7502454,98.27776,88.0,0.0,0.0
20221210T0600,0.6802454,98.34697,88.0,0.0,0.0
20221210T0700,0.7102454,98.20486,96.0,0.0,0.0
20221210T0800,0.77024543,97.92137,98.0,0.0,0.0
20221210T0900,0.8102454,97.00012,99.0,0.0,5.0
20221210T1000,0.84024537,96.22685,96.0,0.0,18.0
20221210T1100,0.84024537,94.97116,98.0,0.0,55.0
20221210T1200,0.8602454,93.799934,95.0,0.0,81.0
20221210T1300,0.97024536,91.16831,93.0,0.6382978,70.0
20221210T1400,0.9902454,90.90319,87.0,4.468085,53.0
20221210T1500,0.9502454,91.63541,77.0,10.851063,49.0
20221210T1600,0.9402454,91.098816,67.0,17.234043,34.0
20221210T1700,0.6902454,91.009415,56.0,16.102837,5.0
20221210T1800,-0.11975461,92.494225,62.0,0.0,0.0
20221210T1900,-0.28975457,91.05406,60.0,0.0,0.0
20221210T2000,-0.8297546,91.2752,52.0,0.0,0.0
20221210T2100,-1.4497546,91.01355,44.0,0.0,0.0
20221210T2200,-2.2797546,92.522224,55.0,0.0,0.0
20221210T2300,-1.2397546,92.333145,58.0,0.0,0.0
20221211T0000,-1.1997546,92.33652,47.0,0.0,0.0
20221211T0100,-1.4497546,93.983444,70.0,0.0,0.0
20221211T0200,-1.2497545,92.81535,63.0,0.0,0.0
20221211T0300,-1.8397547,94.02554,52.0,0.0,0.0
20221211T0400,-1.9997545,93.24237,58.0,0.0,0.0
20221211T0500,-2.4297547,94.40721,54.0,0.0,0.0
20221211T0600,-2.9797544,95.08286,81.0,0.0,0.0
20221211T0700,-3.499755,96.71707,79.0,0.0,0.0
20221211T0800,-4.1097546,97.1256,81.0,0.0,0.0
20221211T0900,-3.8697548,96.47724,79.0,8.5079775,15.0
20221211T1000,-3.1197548,94.35819,74.0,12.765956,66.0
20221211T1100,-2.8997545,96.603516,78.0,10.212765,154.0
20221211T1200,-1.8797547,91.24627,77.0,10.851063,244.0
20221211T1300,-1.5897547,87.71419,73.0,13.404254,281.0
20221211T1400,-1.5697545,85.62803,76.0,11.489361,267.0
20221211T1500,-0.52975464,77.84101,69.0,15.957448,181.0
20221211T1600,-1.4697546,83.66164,26.0,43.404255,88.0
20221211T1700,-2.7397547,87.97544,12.0,34.675533,9.0
20221211T1800,-3.8897548,90.70608,3.0,0.0,0.0
20221211T1900,-4.4497547,89.3352,4.0,0.0,0.0
20221211T2000,-5.1497545,89.18672,4.0,0.0,0.0
20221211T2100,-6.3197546,91.16053,3.0,0.0,0.0
20221211T2200,-7.1297545,91.866394,2.0,0.0,0.0
20221211T2300,-5.709755,92.00361,29.0,0.0,0.0
20221212T0000,-6.289755,91.59081,29.0,0.0,0.0
20221212T0100,-6.579755,90.77837,38.0,0.0,0.0
20221212T0200,-6.5697546,90.00185,40.0,0.0,0.0
20221212T0300,-6.5697546,88.53375,43.0,0.0,0.0
20221212T0400,-6.559755,87.430824,26.0,0.0,0.0
20221212T0500,-6.6997547,86.115944,19.0,0.0,0.0
20221212T0600,-6.849755,85.28394,10.0,0.0,0.0
20221212T0700,-7.0497546,84.71699,6.0,0.0,0.0
20221212T0800,-7.099755,84.308105,5.0,0.0,0.0
20221212T0900,-6.559755,84.457245,4.0,50.218086,17.0
20221212T1000,-4.999755,82.7357,5.0,56.808514,96.0
20221212T1100,-4.4397545,83.663826,75.0,12.127658,172.0
20221212T1200,-4.0297546,83.21068,60.0,21.702127,236.0
20221212T1300,-3.2597547,80.61999,21.0,46.595745,275.0
20221212T1400,-2.5497546,78.36211,10.0,53.61702,274.0
20221212T1500,-2.1597548,76.6509,4.0,57.44681,200.0
20221212T1600,-2.9397545,85.2466,3.0,58.085106,97.0
20221212T1700,-3.0497546,81.27799,2.0,39.01844,11.0
20221212T1800,-4.0697546,86.14261,14.0,0.0,0.0
20221212T1900,-4.389755,85.56911,1.0,0.0,0.0
20221212T2000,-5.039755,86.41174,6.6000004,0.0,0.0
20221212T2100,-5.3797545,85.69602,22.2,0.0,0.0
20221212T2200,-5.709755,85.783325,28.2,0.0,0.0
20221212T2300,-5.9297547,84.8176,29.1,0.0,0.0
20221213T0000,-5.9197545,85.08518,27.900002,0.0,0.0
20221213T0100,-6.0097547,86.14459,25.800001,0.0,0.0
20221213T0200,-6.0697546,85.59827,28.2,0.0,0.0
20221213T0300,-6.349755,85.69268,29.400002,0.0,0.0
20221213T0400,-6.999755,86.34585,28.500002,0.0,0.0
20221213T0500,-7.1997547,86.31793,27.300001,0.0,0.0
20221213T0600,-7.059755,83.98118,29.400002,0.0,0.0
20221213T0700,-6.9097548,82.94764,29.400002,0.0,0.0
20221213T0800,-6.6097546,80.92212,29.400002,0.0,0.0
20221213T0900,-6.1097546,78.48993,27.900002,36.2964,18.0
20221213T1000,-5.3997545,77.27452,29.1,41.42553,93.0
20221213T1100,-4.119755,75.43498,27.900002,42.191486,162.0
20221213T1200,-3.2697544,75.31562,38.0,35.744682,197.0
20221213T1300,-2.5197544,73.91125,65.0,18.510641,215.0
20221213T1400,-2.0597544,72.82016,80.0,8.93617,167.0
20221213T1500,-1.8897547,73.873055,88.0,3.8297868,106.0
20221213T1600,-2.1797547,79.092995,94.0,0.0,40.0
20221213T1700,-2.4797544,81.8712,83.0,4.6808505,4.0
20221213T1800,-2.5497546,84.912094,93.0,0.0,0.0
20221213T1900,-2.1897545,84.06433,89.0,0.0,0.0
20221213T2000,-2.0897546,83.00025,92.0,0.0,0.0
20221213T2100,-2.0397544,83.64068,97.0,0.0,0.0
20221213T2200,-2.0397544,83.831345,90.0,0.0,0.0
20221213T2300,-2.2797546,82.655815,85.0,0.0,0.0
20221214T0000,-2.2397547,84.05703,96.0,0.0,0.0
20221214T0100,-2.3797545,87.35423,100.0,0.0,0.0
20221214T0200,-2.0897546,87.58814,95.0,0.0,0.0
20221214T0300,-2.3297548,89.43254,95.0,0.0,0.0
20221214T0400,-2.0197544,87.7952,82.0,0.0,0.0
20221214T0500,-1.8397547,88.48067,87.0,0.0,0.0
20221214T0600,-1.5497545,88.98009,89.0,0.0,0.0
20221214T0700,-1.5197545,90.87076,100.0,0.0,0.0
20221214T0800,-1.2597545,91.919174,100.0,0.0,0.0
20221214T0900,-0.97975457,93.321266,100.0,0.0,2.0
20221214T1000,-0.60975456,94.252,100.0,0.0,17.0
20221214T1100,-0.1397546,96.10576,100.0,0.0,22.0
20221214T1200,-0.03975457,97.38953,100.0,0.0,22.0
20221214T1300,0.6602454,97.561035,100.0,0.0,39.0
20221214T1400,1.2202454,96.66643,100.0,0.0,36.0
20221214T1500,1.5702454,97.03326,100.0,0.0,21.0
20221214T1600,2.2402453,98.18536,100.0,0.0,13.0
20221214T1700,2.3102455,98.68265,100.0,0.0,2.0
20221214T1800,2.3202453,99.03782,100.0,0.0,0.0
20221214T1900,2.0202456,99.53003,100.0,0.0,0.0
20221214T2000,2.1302454,99.7472,100.0,0.0,0.0
20221214T2100,1.7702454,99.73986,99.0,0.0,0.0
20221214T2200,1.3602455,99.947754,98.0,0.0,0.0
20221214T2300,0.9902454,98.71516,100.0,0.0,0.0
20221215T0000,0.9502454,98.07049,100.0,0.0,0.0
20221215T0100,0.64024544,98.27399,100.0,0.0,0.0
20221215T0200,0.3902454,98.05029,97.0,0.0,0.0
20221215T0300,0.4502454,97.125885,96.0,0.0,0.0
20221215T0400,0.35024542,97.05047,97.0,0.0,0.0
20221215T0500,0.34024543,96.48354,98.0,0.0,0.0
20221215T0600,0.35024542,95.78008,97.0,0.0,0.0
20221215T0700,0.3202454,95.49807,97.0,0.0,0.0
20221215T0800,0.1502454,95.068596,93.0,0.0,0.0
20221215T0900,0.2402454,94.86493,93.0,0.53156024,2.0
20221215T1000,0.3602454,93.48992,93.0,0.6382978,27.0
20221215T1100,1.0102454,92.17878,90.0,2.5531912,47.0
20221215T1200,1.0402454,93.26586,85.0,5.7446804,56.0
20221215T1300,1.1902454,92.395706,81.0,8.297872,83.0
20221215T1400,1.1702454,92.867714,84.0,6.382978,82.0
20221215T1500,1.0802454,93.13263,82.0,7.6595736,65.0
20221215T1600,0.84024537,93.93583,63.0,19.787235,36.0
20221215T1700,0.5702454,93.84848,51.0,18.40461,4.0
20221215T1800,0.4402454,93.56438,66.0,0.0,0.0
20221215T1900,0.3202454,93.1441,78.0,0.0,0.0
20221215T2000,0.050245404,93.19233,90.0,0.0,0.0
20221215T2100,-0.17975461,93.03745,96.0,0.0,0.0
20221215T2200,-0.3897546,93.503944,98.0,0.0,0.0
20221215T2300,-0.4397546,93.224045,100.0,0.0,0.0
20221216T0000,-0.48975456,92.875854,99.0,0.0,0.0
20221216T0100,-0.61975455,92.31638,99.0,0.0,0.0
20221216T0200,-0.7097546,92.377426,75.0,0.0,0.0
20221216T0300,-0.8497546,92.3658,78.0,0.0,0.0
20221216T0400,-1.0797546,92.003365,97.0,0.0,0.0
20221216T0500,-1.2597545,91.71364,99.0,0.0,0.0
20221216T0600,-1.3197546,90.28027,95.0,0.0,0.0
20221216T0700,-1.4597546,89.257324,91.0,0.0,0.0
20221216T0800,-1.4597546,86.81114,90.0,0.0,0.0
20221216T0900,-1.5897547,84.53368,81.0,6.795035,6.0
20221216T1000,-1.5797547,81.89092,80.0,8.93617,42.0
20221216T1100,-1.2697546,83.56489,83.0,7.021276,90.0
20221216T1200,-0.9597546,80.883156,80.0,8.93617,148.0
20221216T1300,-0.7097546,78.51749,70.0,15.319151,137.0
20221216T1400,-0.51975465,76.38453,55.0,24.893618,159.0
20221216T1500,-0.4397546,75.537025,54.0,25.531916,122.0
20221216T1600,-0.65975463,77.23035,30.0,40.851067,63.0
20221216T1700,-1.6397547,81.0776,16.0,33.523403,8.0
20221216T1800,-2.4597545,83.38722,13.0,0.0,0.0
20221216T1900,-3.2297544,86.254944,7.0,0.0,0.0
20221216T2000,-3.2897544,85.39359,10.0,0.0,0.0
20221216T2100,-2.6597548,80.044304,6.0,0.0,0.0
20221216T2200,-2.7097545,81.896675,10.0,0.0,0.0
20221216T2300,-3.2397547,84.68455,17.0,0.0,0.0
20221217T0000,-3.3597546,84.992355,51.0,0.0,0.0
20221217T0100,-3.6897545,85.46905,60.0,0.0,0.0
20221217T0200,-3.9097548,85.70168,60.0,0.0,0.0
20221217T0300,-4.3997545,87.571045,49.0,0.0,0.0
20221217T0400,-5.289755,90.912544,31.0,0.0,0.0
20221217T0500,-5.1297545,90.78858,20.0,0.0,0.0
20221217T0600,-5.1697545,90.64433,9.0,0.0,0.0
20221217T0700,-5.3797545,90.62242,2.0,0.0,0.0
20221217T0800,-5.1297545,89.603874,0.0,0.0,0.0
20221217T0900,-4.289755,86.578804,0.0,48.466667,18.0
20221217T1000,-3.3397546,84.08791,0.0,60.0,112.0
20221217T1100,-2.3497548,82.897194,0.0,60.0,218.0
20221217T1200,-1.7897545,80.80669,34.0,38.297874,286.0
20221217T1300,-1.2597545,79.07598,33.0,38.93617,303.0
20221217T1400,-0.9197546,77.59247,2.0,58.723404,266.0
20221217T1500,-0.9697546,78.7685,1.0,59.361702,201.0
20221217T1600,-2.8497548,88.23006,16.5,49.468082,100.0
20221217T1700,-3.2797546,85.787895,16.800001,33.467022,11.0
20221217T1800,-3.6697545,87.86333,2.0,0.0,0.0
20221217T1900,-3.6897545,87.72646,2.0,0.0,0.0
20221217T2000,-3.8497548,86.969864,4.8,0.0,0.0
20221217T2100,-4.349755,86.704445,8.1,0.0,0.0
20221217T2200,-4.4197545,85.5649,5.1000004,0.0,0.0
20221217T2300,-4.039755,85.81577,4.0,0.0,0.0
20221218T0000,-4.0497546,84.43692,14.0,0.0,0.0
20221218T0100,-4.079755,84.10739,17.0,0.0,0.0
20221218T0200,-4.1697545,84.54973,13.0,0.0,0.0
20221218T0300,-4.229755,84.34525,11.0,0.0,0.0
20221218T0400,-4.329755,85.18193,11.0,0.0,0.0
20221218T0500,-4.119755,83.58337,5.0,0.0,0.0
20221218T0600,-4.0697546,83.33314,6.0,0.0,0.0
20221218T0700,-3.8797545,82.33933,4.0,0.0,0.0
20221218T0800,-3.8297548,83.305885,6.0,0.0,0.0
20221218T0900,-3.6197548,84.24045,3.0,46.322872,15.0
20221218T1000,-2.5897546,82.104095,3.9,57.510635,105.0
20221218T1100,-1.5797547,80.16914,69.0,15.957448,207.0
20221218T1200,-0.97975457,78.40942,28.800001,41.61702,280.0
20221218T1300,-0.009754598,77.40988,30.000002,40.851063,295.0
20221218T1400,0.7002454,76.50227,30.000002,40.851063,275.0
20221218T1500,0.6702454,87.20063,30.000002,40.851063,192.0
20221218T1600,-0.7897546,90.87234,30.000002,40.851063,77.0
20221218T1700,-1.5297545,93.488144,30.000002,27.994326,9.0
20221218T1800,-1.4397546,93.91414,28.0,0.0,0.0
20221218T1900,-1.5197545,93.76834,60.0,0.0,0.0
20221218T2000,-1.3197546,91.29826,95.0,0.0,0.0
20221218T2100,-1.0097545,88.24377,99.0,0.0,0.0
20221218T2200,-0.64975464,84.47534,90.0,0.0,0.0
20221218T2300,-0.61975455,78.77129,94.0,0.0,0.0
20221219T0000,-0.64975464,79.90377,96.0,0.0,0.0
20221219T0100,-0.09975457,79.57779,91.0,0.0,0.0
20221219T0200,0.3102454,79.35036,96.0,0.0,0.0
20221219T0300,0.2702454,80.7813,90.0,0.0,0.0
20221219T0400,0.6902454,79.89111,99.0,0.0,0.0
20221219T0500,0.6902454,79.83154,95.0,0.0,0.0
20221219T0600,0.84024537,79.678505,79.0,0.0,0.0
20221219T0700,0.7202454,80.49391,64.0,0.0,0.0
20221219T0800,0.3802454,81.587105,66.0,0.0,0.0
20221219T0900,0.22024539,81.257675,72.0,11.054608,6.0
20221219T1000,1.7202454,80.00365,28.800001,41.61702,64.0
20221219T1100,2.9102454,90.41893,30.000002,40.851063,161.0
20221219T1200,4.4602456,85.15592,29.400002,41.234043,246.0
20221219T1300,5.3002453,83.51489,24.300001,44.48936,247.0
20221219T1400,6.110245,82.32768,19.5,47.55319,232.0
20221219T1500,6.2002454,82.048485,15.900001,49.851067,173.0
20221219T1600,5.0802455,86.70555,18.0,48.51064,90.0
20221219T1700,3.0102453,93.405716,25.2,30.362268,10.0
20221219T1800,2.4902453,93.03322,24.6,0.0,0.0
20221219T1900,2.1602454,91.40529,26.400002,0.0,0.0
20221219T2000,1.6402454,91.5605,29.1,0.0,0.0
20221219T2100,2.1102452,89.951805,29.1,0.0,0.0
20221219T2200,2.1402454,89.04328,29.1,0.0,0.0
20221219T2300,2.1602454,88.335045,29.1,0.0,0.0
20221220T0000,2.1902454,88.467026,28.500002,0.0,0.0
20221220T0100,2.5502453,87.60998,28.800001,0.0,0.0
20221220T0200,2.2702456,88.604416,28.500002,0.0,0.0
20221220T0300,2.1802454,89.50194,37.0,0.0,0.0
20221220T0400,2.1102452,89.821075,39.0,0.0,0.0
20221220T0500,2.0102453,90.53299,29.0,0.0,0.0
20221220T0600,1.8302454,91.51005,28.500002,0.0,0.0
20221220T0700,1.8202454,91.775795,40.0,0.0,0.0
20221220T0800,2.2702456,90.82005,73.0,0.0,0.0
20221220T0900,3.1802454,89.02034,85.0,4.4632974,7.0
20221220T1000,4.0202456,88.65859,67.0,17.234043,49.0
20221220T1100,5.5802455,85.11409,38.0,35.744682,107.0
20221220T1200,6.960245,81.29111,32.0,39.57447,102.0
20221220T1300,7.500245,80.45866,34.0,38.297874,91.0
20221220T1400,9.120245,76.10681,24.900002,44.10638,175.0
20221220T1500,9.150246,76.96901,44.0,31.914892,129.0
20221220T1600,8.370246,82.52808,78.0,10.212765,77.0
20221220T1700,6.940245,87.21981,35.0,26.267551,10.0
20221220T1800,6.5502453,88.41206,26.400002,0.0,0.0
20221220T1900,6.980245,84.74818,48.0,0.0,0.0
20221220T2000,6.8302455,84.61011,86.0,0.0,0.0
20221220T2100,6.7602453,83.41587,88.0,0.0,0.0
20221220T2200,6.790245,82.424065,98.0,0.0,0.0
20221220T2300,7.1402454,80.34678,93.0,0.0,0.0
20221221T0000,7.420245,86.05941,100.0,0.0,0.0
20221221T0100,7.710245,90.454346,100.0,0.0,0.0
20221221T0200,8.330246,90.4432,100.0,0.0,0.0
20221221T0300,8.680245,89.85088,100.0,0.0,0.0
20221221T0400,8.880245,90.23978,98.0,0.0,0.0
20221221T0500,8.910245,92.310234,98.0,0.0,0.0
